lat,lon,region,rooms,area,building_type
55.0135228,83.0027967,9654,1,32.47,1
55.028347,83.020304,9654,1,38.0,3
54.94443,82.95908,9654,1,59.11,1
54.943804,82.957871,9654,3,87.39,1
55.0303931,83.0155452,9654,1,39.02,1
54.966045,82.92301,9654,1,40.0,1
55.0139939,83.0033194,9654,1,41.36,1
54.9471407,82.9585961,9654,1,41.36,1
55.0144633,83.0020738,9654,2,64.0,1
55.029434,83.02724,9654,1,42.0,1
54.9439663,82.964339,9654,1,32.47,1
55.016001,82.938737,9654,1,49.0,0
55.0303931,83.0155452,9654,3,59.02,1
54.945867,82.970062,9654,3,86.26,1
54.94361,82.962845,9654,2,63.0,1
55.072726,82.967322,9654,3,52.0,1
54.9910451,82.8400194,9654,2,45.6,1
54.942858,82.963881,9654,2,58.03,1
54.944443,82.9584,9654,1,59.11,1
54.945236,82.961357,9654,1,48.94,1
54.943893,82.96749,9654,2,56.0,1
55.0169091,83.0067324,9654,2,57.0,1
54.9457305,82.9618646,9654,2,56.14,1
54.9474859,82.9568902,9654,2,56.0,1
55.014108,83.0016615,9654,1,33.0,1
55.0159254,82.9555057,9654,2,71.0,3
54.851175,82.9743809,9654,2,58.8,3
55.0303931,83.0155452,9654,2,63.85,1
54.931842,82.9291187,9654,2,64.0,3
55.013916,83.00329,9654,1,39.35,1
54.944735,82.959884,9654,1,32.47,1
54.947346,82.97016,9654,1,34.0,1
54.942858,82.963881,9654,1,48.94,1
55.0176723,83.003522,9654,1,41.36,1
55.0303931,83.0155452,9654,1,33.58,1
55.03566,82.9585146,9654,1,24.0,3
55.017212,83.00393,9654,2,58.0,1
55.029434,83.02724,9654,1,43.0,1
54.943577,82.95886,9654,1,41.36,1
55.03166,83.02391,9654,1,42.7,1
54.94654,82.971405,9654,1,41.0,1
55.032105,83.0254217,9654,2,58.0,1
54.945536,82.966612,9654,2,58.0,1
55.0303931,83.0155452,9654,1,48.94,1
55.0303931,83.0155452,9654,1,33.58,1
55.017756,83.003578,9654,1,40.0,1
54.9471407,82.9585961,9654,1,33.58,1
54.9474859,82.9568902,9654,3,74.0,1
55.0139939,83.0033194,9654,1,39.02,1
55.043407,82.98225,9654,1,41.0,3
54.947372,82.972307,9654,1,32.0,1
55.0128684,82.9999987,9654,1,58.03,1
55.014108,83.0016615,9654,1,33.58,1
55.057224,82.92729,9654,2,75.0,3
45.02816,38.9839117,2843,1,40.2,3
45.030528,38.923408,2843,1,40.0,4
54.94656,82.970744,9654,1,39.35,1
54.984062,82.91279,9654,2,44.0,1
54.9446991,82.9679225,9654,1,39.35,1
55.0303931,83.0155452,9654,1,33.58,1
54.9449409,82.971643,9654,3,73.2,1
54.944993,82.962031,9654,3,87.39,1
54.94594,82.97192,9654,3,59.0,1
55.017756,83.003578,9654,1,33.86,1
55.0303931,83.0155452,9654,1,33.58,1
55.0144633,83.0020738,9654,1,32.49,1
55.0333136,83.0250255,9654,1,51.1,1
55.012935,83.0045233,9654,1,41.36,1
54.9471407,82.9585961,9654,3,59.02,1
55.0303931,83.0155452,9654,1,33.58,1
54.94443,82.95908,9654,2,58.0,1
55.013916,83.00329,9654,3,87.0,1
55.018284,82.94221,9654,3,106.1,0
55.0128402,83.0018862,9654,2,63.0,1
55.0303931,83.0155452,9654,1,39.02,1
55.017756,83.003578,9654,3,59.0,1
54.94397,82.963594,9654,1,32.0,1
54.9709053,82.8360822,9654,1,27.59,2
54.94772,82.975426,9654,3,59.0,1
55.0218666,83.0075962,9654,2,55.0,1
54.945609,82.96027,9654,1,33.58,1
55.0144633,83.0020738,9654,2,63.0,1
55.0139939,83.0033194,9654,3,59.02,1
55.018133,83.008033,9654,1,42.0,1
55.0303931,83.0155452,9654,3,87.39,1
55.0139939,83.0033194,9654,1,39.35,1
55.013916,83.00329,9654,3,87.39,1
55.013916,83.00329,9654,1,39.35,1
55.069916,82.96774,9654,2,43.0,3
55.073967,82.94966,9654,3,74.0,3
54.946644,82.96875,9654,2,63.0,1
55.0139939,83.0033194,9654,1,39.35,1
54.946224,82.968031,9654,1,33.6,1
54.9644368,82.9450065,9654,2,74.6,0
54.9471407,82.9585961,9654,1,41.36,1
54.94654,82.971405,9654,1,41.36,1
55.18961,83.13933,9654,2,44.7,4
55.017212,83.00393,9654,1,33.0,1
54.9471407,82.9585961,9654,1,39.35,1
55.0169091,83.0067324,9654,2,56.51,1
54.946644,82.96875,9654,1,33.0,1
55.0303931,83.0155452,9654,2,63.85,1
55.054855,82.91155,9654,4,120.0,3
55.0303931,83.0155452,9654,1,33.58,1
55.0144633,83.0020738,9654,1,33.0,1
55.0303931,83.0155452,9654,1,33.58,1
54.947372,82.972307,9654,2,64.0,1
55.046832,82.910306,9654,2,55.0,3
54.944957,82.96274,9654,1,32.47,1
54.945609,82.96027,9654,1,48.94,1
54.9471407,82.9585961,9654,2,58.75,1
54.946917,82.973008,9654,1,41.36,1
54.947346,82.97016,9654,1,32.47,1
53.3713856,83.7413719,6817,3,57.0,1
55.0303931,83.0155452,9654,3,59.02,1
54.943893,82.96749,9654,1,42.0,1
54.946224,82.968031,9654,1,39.35,1
55.013916,83.00329,9654,3,87.39,1
55.0303931,83.0155452,9654,3,59.02,1
54.942853,82.96,9654,3,87.39,1
54.943577,82.95886,9654,1,39.35,1
60.035297,30.250426,2661,1,33.0,4
47.2064136,39.6289403,3230,3,50.0,1
59.930886,30.256471,2661,3,91.0,3
56.9663107,60.5842756,6171,1,35.0,2
55.049642,82.9873276,9654,3,63.0,3
55.0303931,83.0155452,9654,1,48.94,1
54.942858,82.963881,9654,2,59.0,1
54.947372,82.972307,9654,1,42.0,1
55.014108,83.0016615,9654,1,33.0,1
55.0303931,83.0155452,9654,1,48.94,1
54.94112,82.881811,9654,2,60.0,2
54.9898482,82.8224148,9654,2,55.5,3
54.945857,82.967924,9654,1,39.35,1
55.0303931,83.0155452,9654,1,33.58,1
54.94443,82.95908,9654,1,32.47,1
55.033085,83.0125,9654,2,54.0,1
54.9460168,82.9728021,9654,2,56.14,1
55.03207,82.901215,9654,1,32.0,3
55.017212,83.00393,9654,2,58.0,1
55.0139939,83.0033194,9654,1,39.35,1
54.9357496,82.8452699,9654,1,30.0,1
54.946224,82.968031,9654,1,33.58,1
60.050929,30.422786,3446,1,32.1,2
55.0303931,83.0155452,9654,1,33.58,1
54.935994,82.920725,9654,3,69.2,3
54.94654,82.971405,9654,3,59.0,1
55.014108,83.0016615,9654,1,58.03,1
54.9460464,82.9612743,9654,1,41.39,1
55.013916,83.00329,9654,1,39.35,1
55.0303931,83.0155452,9654,2,63.85,1
55.0303931,83.0155452,9654,1,58.7,1
55.017756,83.003578,9654,1,39.0,1
55.0139939,83.0033194,9654,1,39.35,1
55.029434,83.02724,9654,1,48.8,1
54.942853,82.96,9654,3,87.39,1
54.945236,82.961357,9654,3,87.39,1
55.0303931,83.0155452,9654,3,87.39,1
54.9412979,82.9616935,9654,1,40.62,1
54.9471407,82.9585961,9654,1,41.36,1
55.2031658,83.2927366,9654,1,36.0,3
54.9822509,82.6834702,9654,1,32.5,3
55.0303931,83.0155452,9654,1,58.75,1
54.944957,82.96274,9654,1,32.47,1
55.0303931,83.0155452,9654,3,87.39,1
54.947755,82.971634,9654,1,41.89,1
54.9471407,82.9585961,9654,1,39.02,1
55.0169091,83.0067324,9654,2,57.0,1
55.0128684,82.9999987,9654,2,59.0,1
55.0176723,83.003522,9654,1,39.35,1
55.0303931,83.0155452,9654,1,33.58,1
54.943893,82.96749,9654,2,56.0,1
55.0303931,83.0155452,9654,2,63.85,1
55.0139939,83.0033194,9654,2,41.36,1
55.0169091,83.0067324,9654,2,57.0,1
54.947786,82.970996,9654,1,33.58,1
54.94594,82.97192,9654,3,87.0,1
55.0303931,83.0155452,9654,1,48.94,1
55.0303931,83.0155452,9654,1,41.36,1
54.94702,82.972235,9654,1,41.36,1
54.943489,82.968319,9654,2,56.14,1
55.0128402,83.0018862,9654,1,39.35,1
55.0303931,83.0155452,9654,2,33.58,1
55.0005736,82.98373,9654,2,42.0,3
54.94361,82.962845,9654,2,32.0,4
54.944993,82.962031,9654,1,32.0,1
55.012889,83.000083,9654,2,64.0,1
54.942853,82.96,9654,1,41.36,1
55.0303931,83.0155452,9654,1,48.94,1
55.0128684,82.9999987,9654,1,34.0,1
55.0489401,82.9026704,9654,1,30.0,1
55.121662,82.91106,9654,2,47.0,3
55.001705,83.00559,9654,1,51.0,0
55.0303931,83.0155452,9654,1,39.02,1
55.017756,83.003578,9654,1,48.94,1
55.0303931,83.0155452,9654,1,41.36,1
55.0303931,83.0155452,9654,1,41.36,1
55.038728,83.009893,9654,2,43.2,1
55.031654,83.010728,9654,4,80.0,1
55.038568,82.887659,9654,2,65.0,3
55.014108,83.0016615,9654,1,48.02,1
55.3084356,82.7414815,9654,2,72.32,3
54.94594,82.97192,9654,2,58.75,1
54.944443,82.9584,9654,1,59.02,1
55.017756,83.003578,9654,2,64.0,1
55.017756,83.003578,9654,1,48.0,1
54.945857,82.967924,9654,1,39.02,1
55.0303931,83.0155452,9654,1,33.58,1
54.9412979,82.9616935,9654,1,39.35,1
55.0182449,83.0058781,9654,1,43.39,1
55.053036,82.897639,9654,1,41.0,3
55.0303931,83.0155452,9654,2,63.4,1
54.945236,82.961357,9654,3,59.02,1
55.0303931,83.0155452,9654,1,39.35,1
55.0168082,83.0089087,9654,3,59.02,1
54.942858,82.963881,9654,1,33.58,1
55.0303931,83.0155452,9654,1,33.58,1
54.94443,82.95908,9654,2,63.13,1
55.0303931,83.0155452,9654,1,33.58,1
54.996346,82.957146,9654,3,116.27,0
54.946224,82.968031,9654,1,48.0,1
45.03926,38.913275,2843,3,80.0,0
54.9471407,82.9585961,9654,1,32.12,1
55.0303931,83.0155452,9654,2,63.85,1
54.9307126,82.9202276,9654,2,45.0,1
54.944957,82.96274,9654,1,48.02,1
54.944957,82.96274,9654,1,48.02,1
55.0348973,83.0254319,9654,1,32.6,1
55.04385,82.987206,9654,2,71.0,0
54.943142,82.964465,9654,1,39.02,1
55.0303931,83.0155452,9654,2,63.85,1
55.0128402,83.0018862,9654,2,59.05,1
55.0348973,83.0254319,9654,1,32.7,1
55.0303931,83.0155452,9654,1,33.58,1
55.0303931,83.0155452,9654,1,33.58,1
55.0176723,83.003522,9654,3,59.02,1
55.017756,83.003578,9654,2,58.75,1
55.0303931,83.0155452,9654,1,48.94,1
54.943893,82.96749,9654,2,56.14,1
56.31546,43.986843,2871,1,56.0,3
55.0169091,83.0067324,9654,2,55.0,1
54.94443,82.95908,9654,1,33.58,1
54.947786,82.970996,9654,1,48.02,1
55.0303931,83.0155452,9654,1,39.35,1
55.002527,83.024634,9654,2,42.5,1
54.946644,82.96875,9654,2,63.13,1
55.073547,82.97155,9654,1,28.6,0
54.942858,82.963881,9654,1,32.47,1
55.0303931,83.0155452,9654,1,48.9,1
55.0303931,83.0155452,9654,3,87.39,1
54.944957,82.96274,9654,1,32.47,1
54.9332413,82.9243596,9654,2,44.1,3
56.3264575,43.9404347,2871,3,66.0,3
55.013916,83.00329,9654,1,39.0,1
55.013916,83.00329,9654,3,87.39,1
54.946644,82.96875,9654,2,63.0,1
55.014108,83.0016615,9654,1,32.47,1
55.0128402,83.0018862,9654,3,87.39,1
55.0641796,82.8964756,9654,3,99.9,3
55.0641796,82.8964756,9654,3,99.9,3
54.9471407,82.9585961,9654,1,34.0,2
54.9411466,82.9622915,9654,2,56.14,1
54.946526,82.97303,9654,1,41.36,1
54.946236,82.97248,9654,1,39.0,1
54.944094,82.968391,9654,2,56.14,1
55.0303931,83.0155452,9654,1,33.58,1
55.014108,83.0016615,9654,2,63.85,1
55.0333136,83.0250255,9654,1,32.4,1
55.0303931,83.0155452,9654,1,33.58,1
55.0537145,82.9072329,9654,2,57.78,0
54.945236,82.961357,9654,1,39.02,1
54.970554,82.86685,9654,1,41.5,4
55.0168082,83.0089087,9654,3,59.0,1
55.0303931,83.0155452,9654,3,87.39,1
55.04124,82.89844,9654,4,298.0,3
54.94702,82.972235,9654,1,41.36,1
54.94443,82.95908,9654,1,49.0,1
54.837778,83.113271,9654,2,44.0,3
54.943804,82.957871,9654,3,59.02,1
54.993897,82.910036,9654,2,72.0,3
54.942858,82.963881,9654,1,48.02,1
55.0303931,83.0155452,9654,3,87.39,1
54.945443,82.96857,9654,3,87.39,1
54.945619,82.961007,9654,1,43.0,1
54.945778,82.97078,9654,3,96.0,1
55.02777,83.02771,9654,1,32.4,1
55.042053,82.940926,9654,2,44.6,1
54.9446991,82.9679225,9654,3,86.96,1
55.0303931,83.0155452,9654,1,48.94,1
54.94656,82.970744,9654,3,87.0,1
54.98387,82.903885,9654,2,34.1,3
54.947346,82.97016,9654,2,58.0,1
55.0168082,83.0089087,9654,3,59.02,1
55.0333136,83.0250255,9654,2,51.3,1
55.034454,82.99428,9654,1,30.53,3
55.0303931,83.0155452,9654,1,48.94,1
55.0303931,83.0155452,9654,2,58.75,1
54.945536,82.966612,9654,2,58.75,1
54.9414228,82.9629118,9654,3,87.39,1
54.946948,82.970115,9654,3,59.0,2
55.0168082,83.0089087,9654,1,41.36,1
55.014108,83.0016615,9654,1,32.0,1
55.017756,83.003578,9654,1,39.35,1
54.945443,82.96857,9654,1,41.36,1
55.0144633,83.0020738,9654,1,33.0,1
55.017212,83.00393,9654,1,58.0,1
54.945609,82.96027,9654,1,34.0,1
55.042587,82.937195,9654,1,40.0,3
54.9471407,82.9585961,9654,2,58.03,1
55.0303931,83.0155452,9654,2,58.75,1
54.9395086,82.8836234,9654,3,79.23,1
54.938208,82.961537,9654,2,53.0,2
54.94702,82.972235,9654,3,59.02,1
45.0361728,38.984803,2843,3,67.0,3
54.945236,82.961357,9654,3,87.78,1
55.0303931,83.0155452,9654,1,59.0,1
55.0303931,83.0155452,9654,1,33.58,1
55.0303931,83.0155452,9654,1,48.94,1
54.9460168,82.9728021,9654,2,56.14,1
54.946236,82.97248,9654,3,86.0,1
54.945423,82.970861,9654,3,86.96,1
54.9644368,82.9450065,9654,1,50.0,3
54.9411466,82.9622915,9654,1,41.39,1
55.018133,83.008033,9654,1,33.0,1
54.862114,83.07869,9654,2,41.8,3
54.94656,82.970744,9654,1,39.02,1
54.9438939,82.9668414,9654,2,63.13,1
54.959439,82.966873,9654,3,60.4,1
54.983784,82.8181384,9654,2,64.2,3
55.069422,82.812335,9654,4,142.0,3
54.94361,82.962845,9654,1,48.0,1
55.029434,83.02724,9654,1,32.47,1
54.94361,82.962845,9654,1,48.94,1
55.0303931,83.0155452,9654,1,33.0,1
54.9460168,82.9728021,9654,2,56.14,1
55.0348973,83.0254319,9654,1,32.47,1
54.9438939,82.9668414,9654,1,33.58,1
54.94654,82.971405,9654,1,39.35,1
54.9944923,82.6986158,9654,1,49.53,0
55.055763,82.90424,9654,3,103.0,3
55.0303931,83.0155452,9654,1,41.36,1
55.013916,83.00329,9654,1,39.02,1
55.013916,83.00329,9654,1,39.02,1
54.9439663,82.964339,9654,1,33.58,1
54.947346,82.97016,9654,1,48.0,1
54.9471407,82.9585961,9654,3,87.39,1
54.945443,82.96857,9654,1,39.02,1
55.020946,83.008599,9654,1,42.41,1
55.0303931,83.0155452,9654,2,58.75,1
55.017756,83.003578,9654,1,39.02,1
54.946917,82.973008,9654,3,59.02,1
55.0176723,83.003522,9654,3,59.02,1
55.0128684,82.9999987,9654,1,32.47,1
55.073215,82.98236,9654,1,36.0,3
55.0303931,83.0155452,9654,2,63.85,1
54.945609,82.96027,9654,2,63.13,1
55.0314199,83.0218286,9654,1,51.0,1
54.9412979,82.9616935,9654,3,87.0,1
54.9471407,82.9585961,9654,1,48.94,1
55.0303931,83.0155452,9654,1,48.94,1
54.94594,82.97192,9654,3,85.83,1
55.0303931,83.0155452,9654,1,42.0,1
55.0303931,83.0155452,9654,1,33.58,1
54.947786,82.970996,9654,1,48.02,1
54.94443,82.95908,9654,1,32.47,1
54.9412979,82.9616935,9654,1,41.36,1
55.038372,82.921804,9654,3,103.6,3
54.947372,82.972307,9654,2,63.13,1
55.0303931,83.0155452,9654,1,41.36,1
55.012935,83.0045233,9654,1,41.36,1
54.947786,82.970996,9654,2,63.13,1
55.0303931,83.0155452,9654,1,33.58,1
54.945443,82.96857,9654,3,59.02,1
55.0128402,83.0018862,9654,2,63.13,1
54.9414228,82.9629118,9654,1,41.36,1
55.017756,83.003578,9654,1,41.36,1
55.0303931,83.0155452,9654,1,33.58,1
55.054108,82.91317,9654,2,40.0,3
55.017756,83.003578,9654,1,48.9,1
54.9449409,82.971643,9654,2,56.14,1
55.014108,83.0016615,9654,1,32.47,1
55.018427,83.010315,9654,1,34.0,1
55.0144633,83.0020738,9654,2,64.0,1
55.0169091,83.0067324,9654,2,55.0,1
54.9462196,82.9737747,9654,1,41.0,1
55.017756,83.003578,9654,1,33.58,1
54.946917,82.973008,9654,3,87.36,1
55.017756,83.003578,9654,1,48.94,1
55.017212,83.00393,9654,1,48.94,1
54.947755,82.971634,9654,1,32.45,1
55.0303931,83.0155452,9654,2,63.85,1
54.945236,82.961357,9654,3,59.02,1
54.945857,82.967924,9654,1,42.0,1
55.0604496,82.9208513,9654,2,57.2,3
55.0303931,83.0155452,9654,1,48.0,1
55.023681,82.953488,9654,1,40.0,3
55.044438,82.999517,9654,3,60.0,1
54.947372,82.972307,9654,2,58.0,1
55.0176723,83.003522,9654,3,59.0,1
54.9412979,82.9616935,9654,3,87.39,1
55.0303931,83.0155452,9654,3,87.39,1
54.944957,82.96274,9654,1,33.0,1
54.945236,82.961357,9654,3,87.39,1
54.973217,82.85691,9654,2,40.3,1
54.944735,82.959884,9654,1,32.47,1
54.94361,82.962845,9654,1,33.58,1
55.0303931,83.0155452,9654,3,59.02,1
55.0139939,83.0033194,9654,1,39.02,1
55.0432175,82.9193051,9654,2,44.0,1
55.0303931,83.0155452,9654,1,41.36,1
54.944993,82.962031,9654,2,63.13,1
54.9462196,82.9737747,9654,1,41.39,1
55.020007,83.007638,9654,1,34.0,1
55.0408308,82.9309294,9654,3,62.2,1
55.0303931,83.0155452,9654,2,58.75,1
54.991749,82.874355,9654,2,79.0,3
55.017756,83.003578,9654,1,48.94,1
55.032105,83.0254217,9654,2,58.0,1
54.94623,82.97007,9654,1,40.0,1
55.013916,83.00329,9654,1,41.36,1
54.946948,82.970115,9654,3,58.0,1
55.014108,83.0016615,9654,1,58.03,1
55.6693513,86.2744459,2860,2,44.0,5
55.013916,83.00329,9654,1,39.36,1
55.0144633,83.0020738,9654,1,34.0,1
55.013916,83.00329,9654,1,41.6,1
54.945443,82.96857,9654,1,41.36,1
55.012935,83.0045233,9654,1,41.36,1
54.950898,82.964348,9654,2,56.14,1
54.94443,82.95908,9654,1,58.03,1
55.029301,82.910342,9654,2,51.6,3
54.9449409,82.971643,9654,3,73.23,1
54.9460464,82.9612743,9654,2,56.0,1
54.943893,82.96749,9654,2,56.14,1
55.0557,82.93058,9654,3,55.7,1
55.0303931,83.0155452,9654,2,63.85,1
55.039486,82.926835,9654,3,113.3,3
55.0303931,83.0155452,9654,1,33.58,1
55.0569598,82.9175525,9654,1,41.8,0
55.013916,83.00329,9654,1,41.36,1
54.94772,82.975426,9654,1,39.35,1
55.014108,83.0016615,9654,1,33.0,1
55.013916,83.00329,9654,1,39.0,1
55.0041309,83.0132325,9654,3,78.0,3
55.013916,83.00329,9654,1,39.35,1
54.943577,82.95886,9654,1,39.35,1
55.013916,83.00329,9654,3,59.02,1
54.94623,82.97007,9654,1,39.02,1
55.0489401,82.9026704,9654,3,60.0,1
55.0303931,83.0155452,9654,1,32.47,1
54.946917,82.973008,9654,1,41.36,1
54.947786,82.970996,9654,2,63.13,1
55.013916,83.00329,9654,2,63.13,1
55.012889,83.000083,9654,1,32.47,1
55.0139939,83.0033194,9654,1,41.36,1
55.058666,82.98167,9654,1,41.0,0
54.94361,82.962845,9654,1,32.0,1
54.9471407,82.9585961,9654,2,48.02,1
54.94443,82.95908,9654,1,33.0,1
55.0144633,83.0020738,9654,1,58.03,1
55.013916,83.00329,9654,1,41.36,1
54.97037,82.836177,9654,3,67.0,1
55.0139939,83.0033194,9654,3,87.39,1
55.0023737,83.0071419,9654,3,107.0,3
54.9471407,82.9585961,9654,1,33.58,1
55.0368414,82.95792,9654,1,23.34,3
55.017756,83.003578,9654,1,33.86,1
62.050332,129.734452,11171,2,34.9,5
58.4681001,56.400628,5520,2,52.6,1
53.3423065,83.7807869,6817,3,64.0,3
52.28233,104.2806537,5368,-1,12.0,3
53.4284444,83.9273053,6817,1,38.0,3
52.05202,113.50847,10160,3,60.0,3
52.037853,113.4927195,10160,1,31.0,3
44.910083,37.997344,2843,3,52.0,3
52.07569,113.3762,10160,3,60.0,3
55.3184671,86.0706115,2860,2,50.0,3
47.2730101,39.7446902,3230,1,18.0,3
55.9499853,38.0622154,81,3,68.0,1
47.2409153,39.8287823,3230,2,56.0,1
59.9556582,30.433726,2661,1,31.0,4
52.5034413,103.8485907,5368,1,34.0,1
52.5030933,103.8629684,5368,3,56.0,1
45.063699,39.036884,2843,2,64.0,4
53.350843,83.670622,6817,4,87.0,3
53.332381,83.773623,6817,3,79.9,2
53.332381,83.773623,6817,3,97.1,2
53.332381,83.773623,6817,1,37.3,2
53.350843,83.670622,6817,1,30.0,3
53.360932,83.7343772,6817,1,30.0,3
53.288145,83.754731,6817,1,32.0,3
62.041664,129.73553,11171,3,72.0,4
55.015175,82.965956,9654,1,30.0,1
55.009533,82.96592,9654,3,60.0,1
47.2373117,39.8164512,3230,2,42.0,3
44.883847,37.325494,2843,2,60.3,2
62.031097,129.66173,11171,1,36.5,2
52.0474479,113.4557658,10160,1,37.3,3
62.0249225,129.7200528,11171,2,76.3,4
55.0867118,82.6370542,9654,1,34.0,3
54.94656,82.970744,9654,1,39.02,1
55.012935,83.0045233,9654,1,41.36,1
55.102112,82.975353,9654,1,38.19,0
54.98387,82.903885,9654,1,34.1,1
54.945149,82.959938,9654,1,32.47,1
55.0176723,83.003522,9654,1,39.35,1
54.9414228,82.9629118,9654,3,87.39,1
54.9690438,82.8434319,9654,1,30.0,1
55.013916,83.00329,9654,1,48.02,1
54.945778,82.97078,9654,1,41.36,1
52.5082983,85.1436152,6817,1,31.1,1
55.0139939,83.0033194,9654,3,59.02,1
54.9460168,82.9728021,9654,2,56.14,1
54.9936,82.90317,9654,1,18.0,3
55.043345,83.001296,9654,1,29.0,3
55.003425,83.028533,9654,1,30.0,1
55.0139939,83.0033194,9654,1,41.36,1
55.0303931,83.0155452,9654,2,63.85,1
54.942853,82.96,9654,1,41.36,1
54.943893,82.96749,9654,3,73.0,1
55.029434,83.02724,9654,2,58.0,1
54.950898,82.964348,9654,1,41.39,1
54.9996442,82.9500686,9654,3,104.0,3
54.944735,82.959884,9654,1,34.0,1
55.017212,83.00393,9654,1,48.94,1
55.04298,82.95115,9654,2,5.6,3
55.013916,83.00329,9654,3,59.02,1
55.0139939,83.0033194,9654,1,41.36,1
55.0303931,83.0155452,9654,1,41.36,1
55.0303931,83.0155452,9654,1,58.75,1
54.944993,82.962031,9654,1,41.36,1
55.013916,83.00329,9654,3,59.02,1
55.013916,83.00329,9654,1,39.0,1
55.0550516,82.9787913,9654,3,43.7,3
54.9471407,82.9585961,9654,2,58.75,1
54.945778,82.97078,9654,1,39.0,1
55.029503,83.02361,9654,2,46.3,1
55.0144633,83.0020738,9654,1,48.02,1
54.944926,82.973996,9654,2,58.75,1
54.9462196,82.9737747,9654,1,43.0,1
54.9436459,82.9649398,9654,1,49.0,1
54.945423,82.970861,9654,1,39.0,1
55.0550516,82.9787913,9654,2,43.7,3
55.013916,83.00329,9654,3,87.39,1
54.9446991,82.9679225,9654,3,59.02,1
54.9307126,82.9202276,9654,2,43.0,1
55.0144633,83.0020738,9654,1,33.0,1
54.9950373,82.8883044,9654,1,39.0,2
55.017756,83.003578,9654,1,48.94,1
55.044903,82.92522,9654,4,137.0,3
54.9439663,82.964339,9654,2,63.13,1
55.0497956,82.9610396,9654,2,62.7,3
55.0135228,83.0027967,9654,1,48.94,1
54.945423,82.970861,9654,1,39.35,1
55.05299,82.909515,9654,3,58.1,1
54.9609396,82.9674832,9654,1,18.0,3
54.945236,82.961357,9654,3,87.39,1
55.018133,83.008033,9654,1,33.58,1
55.0303931,83.0155452,9654,2,58.75,1
54.94772,82.975426,9654,1,41.36,1
54.9652381,82.9628527,9654,2,71.0,3
55.0207064,83.0061471,9654,2,59.0,1
55.031696,82.908424,9654,3,125.8,3
55.0135228,83.0027967,9654,1,48.02,1
55.0303931,83.0155452,9654,1,33.58,1
55.0303931,83.0155452,9654,3,87.39,1
54.9471407,82.9585961,9654,2,58.75,1
54.94361,82.962845,9654,1,33.0,1
55.0144633,83.0020738,9654,1,48.02,1
54.9652381,82.9628527,9654,2,71.0,3
55.018284,82.94221,9654,2,90.0,3
54.9471407,82.9585961,9654,2,58.75,1
54.944528,82.973987,9654,1,39.02,1
55.0303931,83.0155452,9654,2,63.85,1
54.94772,82.975426,9654,3,59.02,1
54.9471407,82.9585961,9654,1,33.58,1
54.946236,82.97248,9654,3,86.0,1
54.950898,82.964348,9654,2,56.14,1
55.029503,83.02361,9654,1,32.0,1
54.941999,82.96301,9654,1,33.58,1
55.0303931,83.0155452,9654,1,48.94,1
54.941999,82.96301,9654,1,48.02,1
55.0128684,82.9999987,9654,1,58.03,1
55.0144633,83.0020738,9654,1,32.47,1
54.95091,82.963806,9654,1,39.02,1
55.013916,83.00329,9654,3,87.39,1
55.017756,83.003578,9654,2,65.0,1
54.9471407,82.9585961,9654,3,87.36,1
54.947786,82.970996,9654,1,33.0,1
54.99097,82.91194,9654,3,56.0,3
54.9436459,82.9649398,9654,2,63.13,1
55.017212,83.00393,9654,1,48.9,1
55.030681,83.0150316,9654,1,43.39,1
55.013916,83.00329,9654,3,59.02,1
55.013916,83.00329,9654,3,87.35,1
54.944957,82.96274,9654,1,39.0,1
55.017756,83.003578,9654,2,58.75,1
54.944735,82.959884,9654,1,33.58,1
55.055269,82.94013,9654,3,62.0,1
55.0303931,83.0155452,9654,1,33.58,1
55.013916,83.00329,9654,1,41.36,1
54.946224,82.968031,9654,1,33.58,1
55.0303931,83.0155452,9654,2,58.75,1
55.012935,83.0045233,9654,1,39.35,1
55.055676,82.9696,9654,2,44.0,1
55.017756,83.003578,9654,1,33.58,1
55.0303931,83.0155452,9654,2,63.85,1
54.9436459,82.9649398,9654,2,63.13,1
54.923724,82.976835,9654,1,32.7,3
55.017756,83.003578,9654,2,59.0,1
55.0303931,83.0155452,9654,1,41.36,1
55.0303931,83.0155452,9654,2,63.85,1
55.01771,82.944786,9654,3,127.4,3
55.0139939,83.0033194,9654,3,87.39,1
54.9449409,82.971643,9654,2,56.14,1
55.0207064,83.0061471,9654,2,59.0,1
54.9878391,82.8215269,9654,2,45.3,3
55.017756,83.003578,9654,1,48.94,1
54.947786,82.970996,9654,1,48.02,1
55.001039,83.008941,9654,1,43.0,3
55.0229726,82.913108,9654,3,104.0,3
54.9460168,82.9728021,9654,1,41.39,1
54.946948,82.970115,9654,1,39.02,1
55.0303931,83.0155452,9654,3,87.0,1
47.2373117,39.8164512,3230,1,40.0,3
53.740116,91.41689,2359,2,63.7,3
61.98201,129.66188,11171,2,33.8,1
53.3887655,83.961731,6817,1,30.3,1
57.110516,65.56011,3991,1,47.0,0
47.2369625,39.8107367,3230,1,34.0,3
56.2836607,101.8921028,5368,3,62.0,1
45.02194,39.023391,2843,1,30.0,4
45.081783,39.005093,2843,3,84.0,3
45.062343,38.965737,2843,3,95.84,0
45.088281,39.010455,2843,3,93.0,3
45.0256073,38.9925949,2843,1,50.5,0
44.9892012,38.9323269,11416,2,68.0,3
45.095886,39.007008,2843,3,74.0,3
